id,carat,cut,color,clarity,depth,table,x,y,z,price
1609,0.34,Premium,E,SI1,60.7,58.0,4.53,4.49,2.74,765
7203,0.52,Ideal,E,VS2,60.6,56.0,5.22,5.25,3.17,1356
13967,1.7,Ideal,J,SI1,61.6,53.0,7.72,7.64,4.73,9541
9211,0.71,Ideal,G,VVS2,61.4,57.0,5.73,5.76,3.53,3497
25721,0.66,Ideal,G,VS1,61.4,55.0,5.65,5.63,3.47,2744
14546,0.41,Very Good,G,VS1,62.3,60.0,4.71,4.74,2.95,899
11978,0.41,Ideal,F,VVS1,62.2,55.0,4.78,4.75,2.97,1356
28478,1.08,Fair,G,SI2,64.8,59.0,6.55,6.51,4.21,4058
24357,0.51,Ideal,E,SI1,61.9,56.0,5.12,5.15,3.18,1597
1450,0.34,Ideal,G,VVS2,62.1,56.0,4.48,4.53,2.8,745
18339,1.01,Good,F,SI1,63.5,61.0,6.29,6.33,4.01,4899
2206,1.22,Ideal,I,SI2,62.3,57.0,6.77,6.83,4.24,5359
17053,2.16,Premium,H,SI2,61.4,58.0,8.43,8.36,5.14,17760
23686,1.0,Premium,D,SI1,60.4,59.0,6.48,6.45,3.89,5984
16360,0.7,Very Good,E,VS1,61.7,55.0,5.66,5.73,3.51,2800
24073,0.32,Ideal,H,VVS1,62.0,55.0,4.39,4.41,2.73,730
29114,0.9,Premium,H,SI2,61.5,60.0,6.21,6.16,3.81,3546
16770,1.01,Premium,H,SI1,62.8,59.0,6.39,6.33,3.99,5102
27694,0.23,Ideal,F,VVS2,62.0,57.0,3.94,3.97,2.46,582
27757,1.31,Premium,F,VS1,62.4,59.0,6.97,6.91,4.34,9961
23629,0.72,Ideal,D,SI1,62.0,56.0,5.75,5.78,3.57,3052
6186,0.3,Ideal,E,SI1,62.9,55.0,4.28,4.31,2.7,526
25554,0.96,Premium,H,SI2,60.5,61.0,6.48,6.43,3.91,3452
7488,0.71,Very Good,H,SI1,62.8,57.0,5.62,5.65,3.54,2331
21071,0.3,Ideal,D,VVS2,61.2,56.0,4.33,4.31,2.64,950
17776,1.23,Ideal,E,VS2,62.4,54.0,6.82,6.87,4.27,10113
10602,0.36,Very Good,F,SI1,62.0,55.0,4.59,4.61,2.84,686
18686,0.3,Ideal,F,VVS1,61.1,57.0,4.32,4.33,2.64,814
29725,0.44,Ideal,I,VVS2,61.5,56.0,4.9,4.86,3.0,1073
21910,0.33,Ideal,F,VVS1,62.3,56.0,4.44,4.41,2.76,855
14357,0.65,Ideal,F,SI2,62.8,56.0,5.59,5.56,3.5,2107
24813,0.5,Very Good,J,VS1,62.6,58.0,5.09,5.12,3.2,1235
1191,1.27,Premium,H,SI2,61.5,60.0,6.95,6.88,4.26,4732
21710,1.01,Ideal,F,SI2,62.1,57.0,6.44,6.38,3.98,4077
18623,0.97,Very Good,H,SI1,59.5,61.0,6.41,6.45,3.83,4038
15060,1.01,Good,E,VS1,63.6,59.0,6.34,6.4,4.05,7937
14060,0.55,Ideal,G,VS2,61.5,56.0,5.27,5.25,3.23,1556
9831,0.72,Ideal,E,SI2,62.5,55.0,5.7,5.72,3.57,2397
9031,0.32,Very Good,G,VVS1,60.1,61.0,4.41,4.44,2.67,789
25244,0.83,Ideal,F,SI1,61.5,56.0,6.06,6.03,3.72,3111
27038,2.28,Premium,H,SI1,62.0,60.0,8.44,8.4,5.21,18559
10607,0.31,Ideal,G,VVS1,62.3,54.0,4.39,4.36,2.72,789
25351,1.5,Ideal,H,VVS2,61.9,55.0,7.29,7.33,4.53,12474
21090,0.31,Premium,H,SI1,61.8,60.0,4.33,4.38,2.69,434
21860,0.34,Ideal,E,SI1,62.4,57.0,4.48,4.45,2.79,596
20221,0.37,Premium,F,SI1,62.1,58.0,4.6,4.62,2.87,726
937,1.16,Ideal,H,VVS1,60.8,55.0,6.77,6.84,4.15,8467
12735,0.74,Ideal,G,SI2,60.2,57.0,5.88,5.92,3.55,3089
20459,0.71,Premium,F,SI2,62.5,60.0,5.67,5.64,3.53,2273
7516,0.5,Good,G,VVS2,63.2,57.0,5.02,5.05,3.19,1838
27863,0.41,Premium,G,VS1,61.1,58.0,4.78,4.81,2.93,1023
28806,0.4,Very Good,E,VVS2,62.6,59.0,4.69,4.72,2.94,1017
11602,0.7,Premium,F,VS2,60.1,61.0,5.79,5.76,3.47,2737
20204,0.72,Very Good,J,VS2,61.1,56.0,5.76,5.81,3.54,2010
3361,0.5,Ideal,G,SI2,62.0,56.0,5.09,5.12,3.17,1031
23882,0.9,Premium,F,SI2,62.0,59.0,6.16,6.13,3.8,3519
21020,1.0,Premium,E,SI2,60.6,58.0,6.5,6.46,3.93,5145
4371,0.31,Ideal,D,VS1,62.1,54.0,4.36,4.4,2.72,766
18902,0.41,Premium,G,SI1,59.0,59.0,4.86,4.82,2.87,923
9708,0.72,Ideal,F,VS2,61.3,55.0,5.77,5.81,3.55,2890
5197,0.3,Premium,G,VVS2,62.0,59.0,4.2,4.24,2.62,684
14347,0.51,Ideal,E,VS2,62.2,56.0,5.1,5.14,3.19,1656
29966,0.32,Ideal,D,VS2,62.1,54.0,4.42,4.47,2.76,758
24537,0.55,Ideal,E,VS2,61.6,56.0,5.29,5.26,3.25,1861
28951,2.09,Ideal,D,SI2,62.0,56.0,8.2,8.15,5.06,18028
10207,1.59,Premium,J,SI2,61.7,55.0,7.47,7.51,4.62,6750
22546,1.06,Premium,E,VS1,61.8,57.0,6.52,6.55,4.04,8462
29117,1.23,Premium,F,VS1,59.2,59.0,7.01,6.97,4.19,10411
5702,0.87,Ideal,D,SI1,62.0,56.0,6.07,6.13,3.78,3664
12986,2.04,Premium,J,SI2,63.0,58.0,8.07,8.0,5.07,12209
14696,0.51,Ideal,E,SI1,61.7,56.0,5.18,5.22,3.21,1375
11490,1.7,Premium,F,SI2,61.9,62.0,7.65,7.58,4.71,10584
1615,1.71,Premium,F,SI1,62.2,58.0,7.67,7.61,4.75,12576
6271,0.25,Very Good,E,VVS2,61.4,62.0,4.02,4.07,2.47,505
964,0.35,Ideal,G,VS1,62.0,56.0,4.5,4.52,2.8,706
12031,1.0,Premium,E,SI1,60.7,58.0,6.49,6.43,3.92,4218
23097,0.77,Premium,J,VS1,61.8,59.0,5.89,5.82,3.62,2867
328,1.01,Very Good,H,SI1,61.6,61.0,6.42,6.4,3.94,4558
15460,1.53,Ideal,G,SI2,62.3,54.0,7.36,7.42,4.61,10933
17695,0.33,Premium,E,SI1,59.4,59.0,4.48,4.53,2.67,579
22617,1.01,Very Good,G,VS1,63.8,58.0,6.35,6.3,4.03,6073
26306,0.58,Ideal,D,VS2,62.1,56.0,5.36,5.31,3.31,2098
16057,1.25,Ideal,H,SI1,61.8,57.0,6.95,6.91,4.29,7127
4708,0.41,Premium,H,SI1,61.6,58.0,4.76,4.79,2.94,680
24460,0.61,Ideal,E,VVS1,61.6,55.0,5.53,5.49,3.39,3167
12565,0.7,Ideal,G,VS1,59.5,56.0,5.78,5.85,3.46,2863
803,0.32,Ideal,G,VVS1,62.1,56.0,4.37,4.35,2.71,814
8116,1.7,Ideal,I,VS1,60.4,57.0,7.64,7.7,4.63,10681
25697,1.52,Premium,H,VVS1,61.9,59.0,7.41,7.38,4.58,12200
6344,1.1,Ideal,G,VS1,62.0,56.0,6.59,6.64,4.11,8491
12221,2.1,Premium,I,SI2,61.2,59.0,8.21,8.13,5.01,13027
20108,0.9,Very Good,F,SI1,63.5,59.0,6.09,6.12,3.87,3769
11572,0.31,Ideal,H,VVS2,62.3,57.0,4.29,4.34,2.69,625
18864,0.3,Very Good,D,VS1,59.3,59.0,4.35,4.37,2.58,725
20236,0.41,Ideal,H,SI1,62.2,56.0,4.74,4.79,2.96,885
22843,0.71,Ideal,F,VS2,61.6,57.0,5.79,5.76,3.56,2833
23432,1.27,Ideal,H,SI1,61.4,56.0,7.03,6.96,4.31,6872
24994,1.51,Very Good,D,VS2,63.1,57.0,7.31,7.26,4.59,16130
13420,0.4,Ideal,D,VVS2,62.1,56.0,4.73,4.7,2.93,1088
29240,1.21,Premium,H,SI2,62.9,58.0,6.75,6.68,4.23,4631
21368,1.11,Ideal,E,SI2,61.4,58.0,6.64,6.6,4.06,5232
19146,0.32,Ideal,F,VS2,61.7,55.0,4.37,4.38,2.7,828
29802,0.36,Ideal,D,SI1,61.5,56.0,4.6,4.63,2.84,619
26897,0.3,Good,F,SI1,63.1,60.0,4.28,4.31,2.71,609
16443,1.04,Premium,E,VS2,61.3,59.0,6.51,6.54,4.0,7134
14981,0.4,Ideal,E,VS1,61.8,56.0,4.74,4.76,2.93,1220
22495,0.36,Ideal,E,VS2,62.0,55.0,4.56,4.6,2.84,789
324,1.2,Premium,J,SI2,62.4,58.0,6.82,6.8,4.25,4022
13505,0.4,Ideal,G,VS1,61.9,57.0,4.77,4.73,2.94,929
16892,0.78,Premium,E,SI2,60.6,58.0,6.05,5.98,3.64,2414
28684,0.58,Ideal,F,VS2,61.8,55.0,5.34,5.38,3.31,1851
1171,0.74,Ideal,E,VS2,61.0,56.0,5.83,5.86,3.57,3216
17785,0.33,Ideal,H,VVS2,61.3,56.0,4.46,4.44,2.72,666
8280,0.3,Ideal,E,SI1,62.3,54.0,4.29,4.32,2.68,499
14201,0.57,Ideal,G,VS1,61.7,56.0,5.37,5.32,3.29,2072
23622,0.73,Ideal,D,VS2,61.1,57.0,5.82,5.85,3.57,3402
14212,0.26,Ideal,E,VS1,61.2,56.0,4.12,4.16,2.53,580
4747,0.31,Premium,F,IF,62.5,58.0,4.37,4.33,2.72,979
17119,0.4,Very Good,D,VS1,62.9,57.0,4.66,4.69,2.94,1123
5626,1.0,Premium,E,I1,62.3,60.0,6.41,6.34,3.97,2942
26236,2.14,Ideal,I,SI1,62.0,55.0,8.26,8.22,5.1,16915
25658,1.5,Ideal,G,VS1,61.8,56.0,7.39,7.37,4.56,14593
13306,0.4,Premium,G,VS1,62.1,60.0,4.75,4.71,2.93,983
3525,0.57,Premium,G,VVS2,60.7,58.0,5.36,5.42,3.27,2185
24439,0.7,Very Good,D,SI2,61.8,55.0,5.67,5.72,3.52,2298
1288,0.31,Very Good,G,SI1,62.9,59.0,4.27,4.32,2.7,476
16267,0.33,Very Good,F,VS2,63.4,55.0,4.41,4.38,2.8,828
26946,2.03,Ideal,G,SI2,62.4,60.0,8.07,8.14,5.05,15948
11455,1.01,Premium,H,VS2,62.9,59.0,6.34,6.37,3.99,4528
28628,0.4,Very Good,F,SI1,62.7,57.0,4.68,4.74,2.95,737
27271,0.34,Very Good,G,VS1,62.8,55.0,4.51,4.53,2.83,726
9684,1.02,Very Good,F,SI1,63.5,58.0,6.36,6.42,4.06,5166
27600,0.41,Ideal,D,VS2,62.7,55.0,4.77,4.73,2.98,1007
24359,1.01,Very Good,G,VS2,63.5,57.0,6.37,6.4,4.05,5746
29872,0.29,Very Good,G,VVS2,62.5,59.0,4.23,4.26,2.65,707
4561,1.01,Premium,G,SI1,62.8,57.0,6.38,6.35,4.0,4805
8611,2.17,Ideal,I,SI2,61.2,57.0,8.38,8.34,5.11,15092
2633,0.27,Ideal,H,VS1,62.6,54.0,4.15,4.17,2.6,436
26737,1.19,Ideal,H,SI1,61.8,55.0,6.79,6.78,4.19,7056
7047,0.31,Ideal,H,VS1,61.4,57.0,4.33,4.36,2.67,544
4099,1.32,Ideal,I,SI1,62.3,57.0,6.98,7.02,4.36,6532
563,0.34,Ideal,D,SI2,61.6,57.0,4.48,4.44,2.75,650
24875,1.5,Premium,G,VS2,62.7,59.0,7.23,7.28,4.56,11566
12541,0.79,Premium,G,VS1,62.2,58.0,5.92,5.86,3.66,3323
5974,0.98,Very Good,F,SI2,60.0,56.0,6.55,6.52,3.92,4540
3838,1.21,Premium,H,SI1,59.0,59.0,7.02,6.96,4.13,5551
27310,1.2,Good,G,VS2,63.1,56.0,6.75,6.79,4.28,7741
8391,1.51,Ideal,I,VS1,61.2,57.0,7.35,7.38,4.52,9979
22887,0.5,Very Good,E,SI1,63.2,57.0,5.05,5.08,3.19,1295
7049,1.06,Ideal,H,SI1,61.7,55.0,6.54,6.57,4.04,4773
23390,0.73,Ideal,H,VS2,62.3,57.0,5.73,5.75,3.58,2582
23936,1.09,Ideal,F,VS1,62.1,54.0,6.59,6.64,4.12,9030
28654,0.75,Premium,G,SI1,62.9,61.0,5.8,5.64,3.63,2415
28457,2.01,Very Good,H,SI1,61.9,56.0,8.06,8.11,5.01,17403
16695,1.02,Premium,F,VS1,62.4,58.0,6.43,6.45,4.02,6733
13102,1.21,Premium,G,VS2,62.9,59.0,6.81,6.77,4.27,6906
406,1.01,Ideal,D,SI1,60.3,57.0,6.53,6.58,3.94,5544
27824,1.26,Ideal,G,VS2,61.8,56.0,6.99,6.95,4.3,9072
26825,1.07,Ideal,F,VS2,61.6,56.0,6.57,6.6,4.06,9055
10733,1.13,Ideal,I,VS1,62.3,57.0,6.65,6.68,4.15,6145
8682,0.54,Premium,D,VS2,61.3,57.0,5.22,5.25,3.21,1993
11538,1.01,Ideal,J,SI1,62.6,56.0,6.35,6.4,3.99,3863
7373,0.51,Ideal,F,VVS2,61.7,56.0,5.17,5.1,3.17,2203
22187,1.59,Premium,G,VS2,61.8,58.0,7.57,7.53,4.64,14652
17016,1.16,Ideal,G,VS1,61.8,56.0,6.77,6.74,4.17,8213
26669,0.33,Ideal,E,VS2,61.1,57.0,4.46,4.51,2.74,723
7265,1.01,Ideal,F,VS1,62.0,56.0,6.45,6.46,4.0,7602
10680,2.04,Premium,H,SI2,61.5,60.0,8.18,8.14,5.01,16642
17708,1.04,Ideal,F,VS1,61.9,57.0,6.46,6.48,4.01,7817
14568,0.31,Ideal,E,SI1,62.7,56.0,4.3,4.32,2.71,644
3590,2.03,Ideal,I,SI2,61.3,56.0,8.22,8.18,5.02,16407
11173,0.32,Ideal,E,VS2,62.0,56.0,4.35,4.32,2.68,900
8732,1.03,Ideal,G,IF,61.6,59.0,6.45,6.48,3.98,9160
16638,1.18,Premium,G,SI2,60.2,58.0,6.89,6.85,4.13,4987
29460,2.14,Premium,H,SI1,60.5,60.0,8.37,8.29,5.04,15984
10157,0.54,Ideal,D,VVS2,62.0,55.0,5.25,5.23,3.25,2362
7758,1.0,Premium,E,SI1,61.9,57.0,6.38,6.41,3.96,5806
1161,1.05,Ideal,E,SI1,62.8,57.0,6.47,6.52,4.07,6098
3476,1.01,Good,G,SI2,64.2,59.0,6.29,6.23,4.02,3794
13589,0.9,Good,G,VS2,63.9,57.0,6.12,6.07,3.9,4378
11062,1.01,Very Good,F,SI2,62.7,58.0,6.35,6.4,4.0,4416
3199,1.04,Very Good,G,VS2,62.2,59.0,6.47,6.51,4.04,6906
18451,0.59,Ideal,D,SI2,61.6,57.0,5.34,5.39,3.3,1251
8005,0.33,Ideal,E,VVS1,61.4,55.0,4.45,4.48,2.74,974
1217,0.41,Ideal,E,SI2,61.4,57.0,4.82,4.8,2.95,638
14047,1.0,Good,D,SI1,63.1,58.0,6.32,6.37,4.01,5407
2213,0.51,Ideal,E,VS2,61.1,57.0,5.19,5.16,3.17,1595
8535,0.83,Good,F,SI1,63.8,59.0,5.91,5.99,3.77,3163
15969,0.34,Ideal,F,VVS2,62.1,54.0,4.5,4.47,2.79,896
28647,1.01,Premium,G,SI2,61.6,59.0,6.4,6.43,3.95,4269
25816,0.33,Ideal,D,VS2,62.1,55.0,4.43,4.47,2.77,781
6860,0.23,Very Good,E,VVS1,62.0,59.0,3.92,3.95,2.44,530
12088,0.4,Ideal,F,SI2,62.2,55.0,4.72,4.74,2.94,855
26283,0.7,Very Good,E,VS2,63.4,56.0,5.69,5.62,3.6,2604
29572,0.66,Ideal,H,SI1,62.4,55.0,5.56,5.61,3.47,2054
4478,0.24,Very Good,F,VS1,63.0,58.0,3.92,3.95,2.48,419
14975,0.42,Ideal,H,SI1,61.5,56.0,4.84,4.79,2.96,770
15870,0.72,Ideal,F,SI2,61.7,56.0,5.73,5.78,3.55,2455
1269,0.85,Ideal,D,SI2,61.5,56.0,6.08,6.06,3.74,3519
17644,1.51,Very Good,G,VS2,61.0,61.0,7.38,7.46,4.51,14238
5643,0.31,Ideal,D,VS2,62.4,55.0,4.32,4.36,2.71,734
27769,0.3,Premium,E,VVS1,62.4,59.0,4.33,4.29,2.69,894
13038,0.42,Premium,E,SI1,62.4,60.0,4.79,4.82,3.0,773
9829,0.62,Ideal,D,SI1,62.2,57.0,5.45,5.47,3.4,2018
29140,0.52,Ideal,E,VS2,61.5,55.0,5.15,5.18,3.18,1695
18773,0.58,Ideal,D,SI1,61.7,57.0,5.32,5.34,3.29,1781
8764,0.52,Ideal,H,VVS2,60.2,57.0,5.18,5.22,3.13,1615
16538,1.51,Very Good,G,VVS2,61.5,59.0,7.31,7.4,4.53,13986
8273,0.7,Premium,H,VS1,60.8,61.0,5.72,5.7,3.46,2647
22601,0.75,Ideal,E,SI1,61.6,56.0,5.88,5.85,3.62,2870
20143,0.23,Very Good,E,VVS2,61.4,59.0,3.92,3.97,2.43,530
1530,0.7,Very Good,D,SI1,63.0,57.0,5.61,5.67,3.54,2611
23513,2.06,Ideal,G,VVS2,61.4,57.0,8.21,8.21,5.04,18678
19885,0.67,Fair,I,VS2,62.8,67.0,5.57,5.54,3.49,1749
28836,0.25,Premium,E,VVS1,62.0,59.0,4.05,4.02,2.51,740
23721,1.2,Premium,F,VS2,61.9,60.0,6.83,6.79,4.22,7666
15381,0.55,Ideal,H,SI1,59.6,59.0,5.34,5.28,3.18,1134
22458,0.4,Premium,G,SI1,61.3,58.0,4.76,4.69,2.89,912
25109,0.41,Ideal,F,VVS1,62.2,56.0,4.77,4.81,2.98,1143
522,0.33,Ideal,G,VS2,60.8,56.0,4.45,4.49,2.72,586
27607,0.36,Ideal,I,VS1,61.5,55.0,4.54,4.58,2.81,589
10578,1.01,Premium,D,SI2,62.1,59.0,6.39,6.35,3.96,4480
26087,2.01,Very Good,H,SI1,60.3,59.0,8.12,8.06,4.84,16901
1472,0.5,Premium,E,VS2,59.8,60.0,5.18,5.21,3.11,1424
25540,1.53,Ideal,H,SI1,62.5,57.0,7.3,7.36,4.58,10659
10425,0.79,Ideal,H,SI2,61.6,56.0,5.96,5.99,3.67,2497
5622,2.24,Premium,J,SI1,61.3,58.0,8.44,8.29,5.15,13853
27872,0.3,Very Good,F,VS2,63.0,56.0,4.17,4.21,2.65,725
7045,0.9,Very Good,D,SI1,62.1,60.0,6.1,6.09,3.78,3880
894,1.01,Very Good,H,SI1,63.1,57.0,6.32,6.34,3.99,4678
1150,1.11,Ideal,F,SI2,60.0,56.0,6.83,6.75,4.08,4771
28554,0.5,Ideal,F,VS1,61.7,55.0,5.17,5.14,3.18,1710
3494,1.02,Very Good,G,VS1,63.0,57.0,6.34,6.41,4.02,6377
2366,1.52,Ideal,I,SI1,60.2,60.0,7.44,7.37,4.46,8291
25468,0.29,Ideal,F,VS1,61.8,57.0,4.32,4.33,2.67,664
20894,1.16,Very Good,G,SI2,62.8,56.0,6.68,6.64,4.19,4712
26607,0.45,Ideal,E,SI1,60.7,57.0,4.96,4.92,3.01,991
18158,0.32,Premium,G,VS2,61.3,59.0,4.39,4.45,2.71,561
7999,0.41,Ideal,G,VS2,62.5,56.0,4.74,4.76,2.97,1061
13803,0.55,Ideal,G,VS2,62.5,56.0,5.26,5.27,3.3,1609
23920,0.74,Ideal,G,SI2,60.9,55.0,5.89,5.85,3.57,2146
7613,0.57,Ideal,H,VS1,61.9,55.0,5.36,5.4,3.32,1715
23812,1.54,Premium,F,SI1,60.1,61.0,7.42,7.45,4.43,11816
19653,1.5,Ideal,F,VS2,62.1,55.0,7.38,7.45,4.6,13853
20788,1.44,Ideal,I,VS1,61.2,55.0,7.3,7.25,4.46,10931
2722,1.01,Very Good,E,VS1,61.0,58.0,6.41,6.45,3.92,8022
22054,0.3,Good,D,SI1,63.7,55.0,4.28,4.24,2.71,709
11897,0.54,Ideal,G,SI1,61.6,55.0,5.23,5.28,3.24,1343
26302,1.23,Ideal,I,VS2,61.9,56.0,6.9,6.86,4.25,7044
25175,0.42,Premium,H,VVS2,61.0,59.0,4.83,4.79,2.95,1024
16851,2.05,Very Good,E,SI2,60.9,60.0,8.16,8.21,5.0,18128
13887,0.38,Ideal,G,IF,62.0,54.0,4.67,4.71,2.9,946
27905,0.31,Premium,G,VVS2,61.6,58.0,4.36,4.4,2.7,795
26640,0.7,Good,E,SI2,57.5,57.0,5.7,5.74,3.32,1902
21365,0.9,Good,D,SI2,61.9,58.0,6.13,6.16,3.79,3806
11475,1.01,Ideal,G,VS2,61.0,57.0,6.48,6.52,3.96,6028
22496,0.31,Ideal,E,VS2,62.2,56.0,4.4,4.36,2.72,872
19004,0.7,Premium,F,SI2,60.3,58.0,5.7,5.73,3.45,2163
4647,0.31,Ideal,F,VVS1,61.5,56.0,4.37,4.39,2.69,769
3351,1.0,Very Good,E,SI1,63.1,58.0,6.34,6.28,3.99,4414
2793,0.5,Very Good,G,VVS1,62.0,56.0,5.08,5.12,3.16,1966
14582,1.06,Ideal,J,SI1,61.7,55.0,6.54,6.57,4.06,4355
8921,1.08,Ideal,I,VS2,62.2,57.0,6.57,6.53,4.08,4948
13696,1.25,Ideal,H,VS1,62.8,53.0,6.93,6.9,4.34,8690
19145,1.5,Very Good,G,VS2,63.3,58.0,7.32,7.27,4.62,11115
6550,0.38,Premium,E,VS2,59.0,58.0,4.79,4.75,2.8,975
17731,0.31,Ideal,G,VVS2,61.4,56.0,4.32,4.35,2.66,707
29248,1.12,Ideal,H,SI1,62.0,56.0,6.66,6.7,4.15,5164
27833,0.5,Good,G,VS2,63.5,58.0,5.06,5.03,3.2,1291
25633,0.34,Ideal,E,VS2,62.4,56.0,4.47,4.5,2.8,1063
4155,0.31,Ideal,H,VS1,60.9,57.0,4.33,4.35,2.63,544
26072,1.59,Premium,G,VS2,61.3,60.0,7.42,7.49,4.57,13135
14621,0.31,Good,H,SI1,63.0,55.0,4.32,4.35,2.72,435
12048,0.56,Ideal,F,VVS1,61.7,57.0,5.31,5.34,3.29,2323
2742,1.02,Premium,H,SI1,62.7,60.0,6.39,6.36,4.0,4378
16053,0.7,Ideal,F,VS1,61.6,55.0,5.74,5.72,3.53,2874
22790,0.31,Ideal,E,VVS2,61.5,56.0,4.34,4.37,2.68,760
9175,0.41,Premium,G,SI2,61.4,59.0,4.79,4.75,2.93,876
23325,0.3,Premium,D,SI1,62.9,59.0,4.27,4.22,2.67,591
28421,0.38,Premium,F,SI1,60.4,58.0,4.63,4.66,2.81,666
2329,0.7,Very Good,G,VS1,61.8,58.0,5.65,5.69,3.5,2632
16317,0.3,Very Good,D,VS1,61.8,62.0,4.2,4.25,2.61,608
8577,0.8,Ideal,D,VS2,61.4,58.0,5.92,5.96,3.65,3625
24273,0.26,Ideal,I,VS2,62.3,53.0,4.08,4.13,2.56,394
17264,0.41,Ideal,G,SI1,61.9,55.0,4.79,4.78,2.96,898
2836,0.31,Ideal,G,IF,62.2,56.0,4.35,4.33,2.69,872
18522,1.52,Ideal,G,VS2,62.1,57.0,7.36,7.4,4.58,12157
1101,1.5,Very Good,H,VS2,62.9,57.0,7.16,7.21,4.52,10479
23307,1.01,Very Good,F,SI2,62.4,58.0,6.4,6.36,3.98,4084
18193,1.53,Very Good,J,SI1,62.3,58.0,7.33,7.37,4.57,7231
19503,0.72,Ideal,G,SI1,61.3,57.0,5.8,5.84,3.55,2422
7248,2.11,Premium,H,VS2,61.3,60.0,8.24,8.2,5.05,18026
6392,2.07,Ideal,I,SI1,62.2,57.0,8.12,8.16,5.04,18236
5104,1.22,Ideal,D,SI1,60.5,56.0,6.93,6.95,4.21,8716
15976,0.82,Very Good,D,SI2,63.2,57.0,5.89,5.93,3.74,2988
11045,0.32,Premium,F,SI2,61.2,60.0,4.35,4.39,2.67,421
23578,1.0,Premium,E,SI2,61.3,58.0,6.46,6.41,3.93,4400
9617,0.5,Ideal,G,VVS2,61.1,57.0,5.13,5.1,3.12,1935
25825,0.32,Ideal,H,I1,62.0,55.0,4.37,4.42,2.73,345
9975,0.51,Fair,F,SI1,66.7,55.0,4.85,4.72,2.96,1064
10462,0.31,Premium,E,VVS2,61.8,58.0,4.35,4.38,2.69,764
27094,0.31,Ideal,F,VVS2,61.8,56.0,4.36,4.33,2.68,711
5258,0.91,Good,F,SI2,63.1,58.0,6.26,6.17,3.91,4006
896,0.32,Ideal,F,VVS1,61.6,54.0,4.39,4.42,2.71,871
19293,0.62,Ideal,D,SI1,62.5,55.0,5.48,5.44,3.4,1720
10812,1.01,Premium,G,SI1,62.3,60.0,6.37,6.39,3.97,5047
3458,0.32,Premium,D,SI1,61.1,62.0,4.42,4.46,2.7,622
25801,0.32,Ideal,F,VVS1,61.6,56.0,4.4,4.44,2.72,974
6950,0.32,Premium,G,VVS1,62.6,58.0,4.38,4.33,2.73,1080
3841,1.02,Ideal,I,SI2,62.0,56.0,6.44,6.4,3.98,3130
22895,0.72,Ideal,G,VVS2,61.4,57.0,5.75,5.77,3.54,3669
25227,0.9,Good,E,SI2,64.1,62.0,6.05,6.01,3.87,3218
530,0.3,Very Good,F,VS2,62.9,59.0,4.25,4.28,2.68,605
9881,0.32,Premium,G,VS2,61.7,58.0,4.45,4.42,2.73,684
13337,0.9,Very Good,J,SI1,62.1,59.0,6.14,6.18,3.82,3119
5388,1.22,Ideal,I,SI1,61.9,56.0,6.87,6.82,4.24,5748
4518,1.27,Premium,I,VS1,61.2,60.0,7.03,6.96,4.29,7619
1707,0.52,Very Good,G,SI1,62.8,59.0,5.1,5.07,3.19,1219
19201,0.3,Ideal,E,VS2,61.8,55.0,4.3,4.34,2.67,658
23012,0.43,Premium,D,VS2,60.1,58.0,4.92,4.88,2.94,940
27336,1.5,Premium,E,SI1,61.8,60.0,7.29,7.22,4.49,10479
5030,0.72,Ideal,D,SI2,61.2,58.0,5.79,5.83,3.56,2671
29175,2.0,Fair,D,SI2,66.5,57.0,7.91,7.88,5.19,10618
2455,1.18,Premium,F,VS1,62.3,60.0,6.79,6.74,4.21,8866
14853,0.35,Ideal,H,VS1,61.1,55.0,4.58,4.58,2.8,984
19471,0.7,Very Good,E,SI1,62.3,56.0,5.68,5.72,3.55,2704
28808,1.13,Very Good,G,VS2,60.4,58.0,6.75,6.7,4.06,6867
23699,0.32,Premium,H,VS1,62.3,59.0,4.35,4.38,2.72,561
20870,0.61,Ideal,G,VS1,61.8,56.6,5.4,5.45,3.36,2240
11405,0.3,Premium,D,VS2,60.6,59.0,4.35,4.32,2.63,610
15199,1.7,Good,G,VS2,63.9,60.0,7.51,7.48,4.8,14844
28635,0.33,Good,D,SI2,63.2,56.0,4.41,4.42,2.78,487
24766,0.7,Ideal,G,SI1,61.5,55.0,5.69,5.73,3.52,2487
20979,0.41,Ideal,G,VVS1,62.4,56.0,4.78,4.75,2.97,1076
21029,1.51,Premium,J,VVS2,61.2,59.0,7.37,7.4,4.51,8362
7193,0.74,Ideal,E,VS2,62.4,57.0,5.8,5.76,3.6,3283
17160,0.34,Ideal,D,SI1,62.1,57.0,4.46,4.49,2.77,727
29164,0.91,Very Good,H,VS2,62.3,58.0,6.1,6.14,3.81,4259
9716,1.7,Premium,H,VS2,61.2,62.0,7.65,7.6,4.68,13445
13230,1.71,Premium,H,SI1,62.1,61.0,7.63,7.57,4.72,10321
29496,2.0,Premium,I,SI1,60.8,56.0,8.13,8.04,4.94,15134
4216,0.34,Premium,G,SI2,59.6,60.0,4.56,4.59,2.73,523
145,1.33,Very Good,G,VS2,63.0,56.0,6.98,6.91,4.38,8873
11084,1.01,Premium,D,VS1,61.6,58.0,6.45,6.4,3.96,6579
15127,1.09,Premium,H,SI1,63.0,60.0,6.57,6.47,4.1,5174
